COUNTRY,Year,Biomass and waste (billion kWh),CO2 emissions (MMtonnes CO2),Coal (quad Btu),Coal and coke (MMtonnes CO2),Consumed natural gas (MMtonnes CO2),Consumption (quad Btu),Fossil fuels (billion kWh),GDP,Generation (billion kWh),Geothermal (billion kWh),Hydroelectric pumped storage (billion kWh),Hydroelectricity (billion kWh),Natural gas (quad Btu),Non-hydroelectric renewables (billion kWh),Nuclear (billion kWh),Nuclear (quad Btu),"Nuclear, renewables, and other (quad Btu)",Petroleum and other liquids (MMtonnes CO2),Petroleum and other liquids (quad Btu),Population,Renewables (billion kWh),Renewables and other (quad Btu),Solar (billion kWh),"Solar, tide, wave, fuel cell (billion kWh)",Tide and wave (billion kWh),Wind (billion kWh)
United Kingdom,1983,0,551.0674612,2.803645422,264.4011942,99.28308335,8.487519576,209.086,1414.738,257.115,0,-0.43,4.548,1.871265,0,43.911,0.566978832,0.609604214,187.3831837,3.20300494,56331880,4.548,0.042625382,0,0,0,0
United Kingdom,1984,0,554.6962076,1.948259886,189.8164797,101.8415819,8.37487002,210.998,1441.648,261.707,0,-0.54,3.992,1.919487,0.001,47.256,0.578460696,0.672017993,263.038146,3.835105141,56430380,3.993,0.093557297,0.001,0.001,0,0
United Kingdom,1985,0,583.1965569,2.659224512,248.5129696,109.2274413,8.727662211,217.373,1495.395,274.562,0,-0.658,4.08,2.058694,0.001,53.766,0.639385272,0.658619978,225.456146,3.351123721,56569310,4.081,0.019234706,0.001,0.001,0,0
United Kingdom,1986,0,605.8182319,2.893158234,269.6660018,110.7112241,8.991676472,223.287,1533.901,279.07,0,-0.758,4.767,2.08666,0.001,51.773,0.615684516,0.647297254,225.441006,3.364560984,56698380,4.768,0.031612738,0.001,0.001,0,0
United Kingdom,1987,2.165,608.7197184,2.937072486,276.8377447,113.9448687,9.044707577,229.696,1613.77,283.498,0,-0.698,4.13,2.147607,2.165,48.205,0.57325386,0.672104481,217.937105,3.287923611,56817500,6.295,0.098850621,0,0,0,0
United Kingdom,1988,1.287,607.1526978,2.83208673,268.3934585,108.0804623,9.115657765,227.236,1697.392,288.315,0,-0.767,4.915,2.037076,1.289,55.642,0.661694664,0.776341867,230.678777,3.470153167,56939190,6.204,0.114647203,0.001,0.001,0,0.001
United Kingdom,1989,1.354,599.242857,2.719307207,256.983264,106.929504,9.140185827,225.547,1734.071,294.582,0,-0.662,4.732,2.015383,1.363,63.602,0.756354984,0.863598482,235.330089,3.541897137,57097120,6.095,0.107243498,0,0,0,0.009
United Kingdom,1990,0.678,605.8875831,2.721779504,256.5878502,110.5546008,9.29085871,230.046,1745.141,297.67,0,-0.644,5.119,2.083708,0.687,62.462,0.742798104,0.839374144,238.7451321,3.645997062,57265620,5.806,0.09657604,0,0,0,0.009
United Kingdom,1991,0.776,613.6850654,2.70687676,255.3990849,119.0918429,9.592956764,229.662,1715.717,301.413,0,-0.586,4.534,2.244616,0.787,67.016,0.835086376,0.94548028,239.1941376,3.695983724,57453810,5.321,0.110393904,0,0,0,0.011
United Kingdom,1992,1.038,596.7315685,2.545586022,240.9080913,116.6335346,9.518093379,220.827,1716.238,299.641,0,-0.56,5.329,2.198282364,1.078,72.967,0.909241787,1.038098029,239.1899425,3.736126964,57600060,6.407,0.128856242,0,0,0,0.04
United Kingdom,1993,1.364,583.3320971,2.217974906,210.7074001,132.9838815,9.659051024,209.849,1752.369,300.042,0,-0.511,4.237,2.506449988,1.582,84.885,1.05461124,1.184268254,239.6408154,3.750357875,57733690,5.819,0.129657014,0,0,0,0.218
United Kingdom,1994,1.87,576.8671023,2.089837059,197.8332548,140.6877202,9.681963452,211.82,1813.325,302.355,0,-0.588,5.043,2.65165019,2.212,83.868,1.052711136,1.191681777,238.3461273,3.748794425,57883310,7.255,0.138970641,0,0,0,0.342
United Kingdom,1995,2.054,572.4702032,1.967898578,186.8973665,150.4065168,9.70926402,216.612,1851.674,307.633,0,-0.73,4.79,2.83482786,2.445,84.516,1.051922393,1.19355913,235.16632,3.712978452,58040880,7.235,0.141636737,0,0,0,0.391
United Kingdom,1996,2.221,595.236738,1.826264729,174.0669962,177.9560563,10.23346326,233.326,1886.999,328.457,0,-0.874,3.359,3.354075321,2.709,89.937,1.119394485,1.255534684,243.2136855,3.797588521,58183440,6.068,0.136140199,0,0,0,0.488
United Kingdom,1997,2.593,563.2898385,1.613424886,154.0789119,169.6154476,9.821238245,226.908,1972.368,326.543,0,-0.991,4.127,3.196873424,3.26,93.239,1.160492594,1.31028081,239.5954789,3.700659125,58334810,7.387,0.149788216,0,0,0,0.667
United Kingdom,1998,3.237,564.1726786,1.615681279,153.9892266,172.9155138,9.864067549,237.36,2034.642,340.133,0,-0.97,5.117,3.259072321,4.114,94.512,1.176336898,1.329080403,237.2679382,3.660233547,58504120,9.231,0.152743505,0,0,0,0.877
United Kingdom,1999,3.987,557.9823808,1.425810146,134.8812182,185.353821,9.898060467,244.346,2095.967,344.024,0,-0.872,5.336,3.49350671,4.838,90.376,1.124858467,1.282984894,237.7473415,3.695758716,58708810,10.174,0.158126427,0.001,0.001,0,0.85
United Kingdom,2000,4.455,569.646097,1.533955301,144.6330358,191.1457907,9.904656654,262.09362,2181.748,352.58662,0,-0.805,5.085,3.602672438,5.403,80.81,0.997985641,1.156360448,233.8672706,3.611668466,58915940,10.488,0.158374807,0.001,0.001,0,0.947
United Kingdom,2001,7.046,574.4422915,1.634967833,153.0428575,189.1446832,9.978123023,263.3927,2228.818,360.2617,0,-0.788,4.055,3.564956018,8.013,85.589,1.05702415,1.212399722,232.2547509,3.56579945,59146250,12.068,0.155375572,0.002,0.002,0,0.965
United Kingdom,2002,7.946,562.4128295,1.506219226,141.2978545,191.485979,9.844352707,265.79064,2268.284,362.42851,0,-0.811,4.78787,3.60908423,9.205,83.456,1.02009746,1.188785651,229.628996,3.540263601,59401000,13.99287,0.168688191,0.003,0.003,0,1.256
United Kingdom,2003,8.955,575.9453537,1.613752918,154.4276325,189.9489485,9.900547829,275.71798,2339.124,372.62865,0,-0.812,3.22767,3.580114629,10.243,84.252,0.95824762,1.126891457,231.5687728,3.579788825,59678750,13.47067,0.168643837,0.003,0.003,0,1.285
United Kingdom,2004,9.529,585.1949375,1.548184254,148.3572679,198.7373331,9.940186541,277.27838,2393.976,368.74138,0,-0.848,4.844,3.745756105,11.468,75.999,0.777355164,0.993071088,238.1003365,3.653175093,60017250,16.312,0.215715925,0.004,0.004,0,1.935
United Kingdom,2005,11.658,585.0286959,1.58463828,151.2102305,191.2858682,9.910784482,276.6561,2457.856,370.65059,0,-0.834,4.92149,3.605312588,14.57,75.337,0.770583902,1.017299379,242.5325972,3.703534235,60461690,19.49149,0.246715478,0.008,0.008,0,2.904
United Kingdom,2006,11.667,589.2383719,1.732093139,165.0986845,182.0607625,9.806849843,279.63308,2510.955,368.44623,0,-1.065,4.59315,3.431439892,15.903,69.382,0.709673232,0.963564221,242.0789249,3.679752591,60893380,20.49615,0.253890989,0.011,0.011,0,4.225
United Kingdom,2007,11.137,574.3540041,1.61494713,154.0453313,183.3053839,9.4594441,289.834,2575.322,367.6483,0,-1.212,5.0773,3.454898234,16.425,57.524,0.560394091,0.814796314,237.0032889,3.574802422,61382940,21.5023,0.254402223,0.014,0.014,0,5.274
United Kingdom,2008,11.335,567.7228259,1.495857849,141.9745794,189.2536573,9.353686276,290.176,2571.348,360.71519,0,-1.282,5.14119,3.567009939,18.474,48.206,0.469618899,0.755856283,236.4945892,3.534962205,61874380,23.61519,0.286237384,0.017,0.017,0,7.122
United Kingdom,2009,12.462,519.3831875,1.248038487,117.0851944,177.042517,8.819021847,260.325,2455.368,349.01892,0,-1.158,5.22792,3.33685714,21.764,62.86,0.612376965,0.886528525,225.2554762,3.347597696,62327250,26.99192,0.274151559,0.02,0.021,0.001,9.281
United Kingdom,2010,13.67,542.2664319,1.314251664,122.0739217,198.4259643,9.185947484,280.628739,2515.034,363.598119,0,-1.062,3.59138,3.739887498,23.997999,56.442001,0.549853345,0.817129698,221.7665459,3.314678624,62827250,27.589379,0.267276352,0.04,0.042,0.002,10.285999
United Kingdom,2011,15.14,503.0792549,1.31933947,122.2510149,164.688535,8.617297932,251.292538,2541.886,350.050286,0,-0.937,5.69175,3.104012094,31.347999,62.654999,0.601258736,0.969287251,216.1397051,3.224659118,63330940,37.039749,0.368028515,0.244,0.245,0.001,15.962999
United Kingdom,2012,16.84,520.3687859,1.640991697,152.616222,155.7349254,8.755111675,238.399882,2578.704,344.691533,0,-1.012,5.30965,2.935256495,38.045,63.949001,0.59120554,1.034520467,212.0176385,3.144343016,63753940,43.35465,0.443314927,1.354,1.358,0.004,19.847
United Kingdom,2013,20.08,509.1214025,1.547553654,147.3865147,153.7908007,8.729948671,221.048062,2625.633,339.34853,0,-1.026,4.70147,2.898614074,50.491998,64.133,0.592906602,1.19045472,207.944087,3.093326224,64173000,55.193468,0.597548118,2.01,2.015,0.005,28.396998
United Kingdom,2014,25.11,468.888779,1.255225493,120.4394401,140.4567025,8.273760567,197.415697,2709.645,321.330497,0,-1.001,5.8878,2.647296019,61.124999,57.903001,0.535310551,1.267438838,207.9926364,3.103800217,64662500,67.012799,0.732128287,4.054,4.056,0.002,31.958999
United Kingdom,2015,33.503,450.5015684,0.973582483,94.67892083,143.618033,8.361156007,177.604429,2774.49,328.136974,0,-0.972,6.29727,2.706880059,81.31272,63.894555,0.577031726,1.495791014,212.2046146,3.184902451,65178810,87.60999,0.918759288,7.533,7.535,0.002,40.27472
United Kingdom,2016,34.924,428.2376133,0.476009654,48.82474393,161.6979883,8.295346482,174.101684,2834.563,326.0448092,0,-1.055,5.370412217,3.047646949,82.478628,65.149085,0.588361387,1.496170889,217.7148811,3.27551899,65687880,87.84904022,0.907809502,10.395105,10.395205,0.0001,37.159423
United Kingdom,2017,36.096,415.3488106,0.384187915,39.25902034,157.3300869,8.263278334,158.575942,2903.828,324.556063,0,-0.987,5.88187,2.965321737,97.19839,63.886861,0.576962242,1.604968262,218.7597033,3.30880042,66089750,103.08026,1.028006021,11.457266,11.461266,0.004,49.641124
United Kingdom,2018,39.179,408.9477944,0.322605003,33.60233902,156.9588446,8.23032386,147.6684386,2953.338,320.1469013,0,-0.892416,5.44327,2.958324646,108.8298588,59.0977499,0.533711779,1.668017093,218.3866107,3.281377118,66478940,114.2731288,1.134305314,12.7355098,12.7445098,0.009,56.906349
United Kingdom,2019,41.973,391.8438413,0.218881467,23.50011198,153.9326229,7.978276076,138.9076502,3000.719,313.5442484,0,-0.6040389,5.84628,2.901287107,118.362267,51.0320901,0.460870806,1.664597749,214.4111064,3.193509753,66827690,124.208547,1.203726943,12.5801009,12.5941009,0.014,63.7951661
United Kingdom,2020,44.949,331.1740714,0.195181375,22.20272873,145.8747096,7.158138663,118.0243245,2669.714,303.4642607,0,-0.4691209,6.75391,2.749413388,133.4871172,45.6680299,0.411397992,1.736323971,163.096633,2.47721993,67052940,140.2410272,1.324925979,13.1579941,13.1689941,0.011,75.3691231
United Kingdom,2021,38.5459034,346.3554777,0.199141749,22.42269186,150.9260724,7.13533658,127.4408054,2872.545,288.6085261,0,-0.6175728,5.0149,2.844620326,115.1088486,41.6615449,0.360605018,1.530618951,173.0067134,2.560955553,67143140,120.1237486,1.170013933,12.55063,12.55463,0.004,64.0083152
United States,1980,0.433162569,4756.291608,15.42280949,1453.794003,1058.053976,78.02111311,1753.796457,7080.755,2289.600364,5.073079416,0,279.1820898,20.2354591,5.506241985,251.1155746,2.739168687,8.167511077,2244.443629,34.15896514,227119200,284.6883318,5.42834239,0,0,0,0
United States,1981,0.367828946,4636.632309,15.90752642,1502.932302,1032.089207,76.05718694,1755.40118,7260.456,2297.973338,5.686162688,0,263.8446641,19.74730967,6.053991634,272.6735027,3.007588734,8.421277167,2101.6108,31.89066586,229416300,269.8986558,5.413688433,0,0,0,0
United States,1982,0.320918482,4404.435525,15.3215813,1449.084615,960.901404,73.04618866,1644.061443,7129.566,2244.372487,4.842864896,0,312.3740129,18.35622215,5.163783378,282.7732479,3.131148173,9.110785415,1994.449506,30.19836376,231608600,317.5377963,5.979637242,0,0,0,0
United States,1983,0.37861224,4383.942651,15.8944418,1504.795517,901.093998,72.91539428,1678.02133,7456.385,2313.445686,6.075101212,0,335.2908554,17.22083607,6.456381414,293.6771187,3.202548979,9.698161312,1978.053136,30.03229172,233730700,341.7472368,6.495612333,0,0,0,0.002667962
United States,1984,0.885950638,4612.874432,17.07062199,1616.102516,962.252107,76.5706968,1758.882261,7995.96,2419.465367,7.74050396,0,324.3113647,18.39361252,8.638192774,327.6335485,3.552530566,9.990394257,2034.519809,31.03553612,235784700,332.9495575,6.437863691,0.005247924,0.005247924,0,0.006490252
United States,1985,1.382871542,4605.355982,17.47842765,1655.024937,926.516318,76.3341345,1794.276362,8329.374,2473.00212,9.325230178,0,284.3105375,17.70348219,10.72449376,383.6907268,4.0755629,10.15957955,2023.814727,30.91884946,237880500,295.0350313,6.084016647,0.010630157,0.010630157,0,0.005761883
United States,1986,1.176742568,4615.664202,17.26040504,1635.733252,867.86644,76.59888807,1770.924752,8617.771,2490.470952,10.30795438,0,294.005219,16.59136414,11.50291762,414.0380629,4.380108667,10.49124907,2112.06451,32.2105668,240072000,305.5081366,6.111140402,0.014031952,0.014031952,0,0.00418872
United States,1987,1.477028881,4775.554086,18.00845072,1709.483872,922.972357,79.00820267,1854.894663,8915.903,2575.287667,10.77546111,0,252.8560931,17.63980088,12.26652847,455.2703823,4.753933331,10.37574078,2143.097857,32.88696668,242235100,265.1226216,5.621807448,0.01049706,0.01049706,0,0.003541414
United States,1988,1.674243706,4998.21477,18.84631244,1792.727375,964.372566,82.65916904,1942.353039,9288.34,2707.411178,10.30007887,0,226.1008034,18.44839265,11.98428774,526.9730475,5.586968249,11.04372237,2241.114829,34.24328623,244446200,238.0850911,5.456754124,0.00909415,0.00909415,0,0.000871014
United States,1989,40.229404,5084.582098,19.06976249,1813.144079,1026.9554,84.74000966,2108.628943,9629.423,2967.177014,14.593443,0,271.976936,19.60160567,57.21641782,529.3547169,5.602160969,11.83683539,2244.482619,34.23545404,246765300,329.1933538,6.234674425,0.281527819,0.281527819,0,2.112043
United States,1990,49.397931,5037.921686,19.17263495,1820.022501,1026.254421,84.43287926,2103.619665,9811.062,3037.862541,15.434271,-3.507741,292.865846,19.60326685,68.02309277,576.861678,6.104350276,12.14439347,2191.644764,33.56336351,249516800,360.8889388,6.04004319,0.402290766,0.402290766,0,2.7886
United States,1991,54.128953,4992.711012,18.99167012,1805.942037,1047.755702,84.38032132,2103.262931,9800.435,3073.83819,15.966444,-4.541435,288.994189,20.0329575,73.55741837,612.565087,6.422132372,12.48993864,2139.013273,32.8626168,252831000,362.5516074,6.067806266,0.511070367,0.511070367,0,2.950951
United States,1992,58.064584,5093.910982,19.12247128,1821.880293,1083.261526,85.72490821,2138.704811,10145.65,3083.925424,16.137962,-4.176582,253.088003,20.71363202,77.53292907,618.776263,6.479206249,12.29978568,2188.769163,33.55124763,256391400,330.6209321,5.820579426,0.442860068,0.442860068,0,2.887523
United States,1993,59.443594,5185.554383,19.8351478,1881.678193,1110.705363,87.26591291,2230.741008,10424.86,3197.238487,16.788565,-4.035572,280.494008,21.2289997,79.74782899,610.291214,6.410498911,12.49215899,2193.170827,33.68525793,259809800,360.241837,6.081660082,0.509842992,0.509842992,0,3.005827
United States,1994,60.732884,5262.696746,19.90946262,1892.224707,1136.048048,88.98326241,2270.13258,10844.83,3247.575463,15.535453,-3.377825,260.125733,21.72806683,80.25514278,640.439832,6.693877124,12.68104717,2234.423991,34.5627955,263017400,340.3808758,5.987170041,0.539696784,0.539696784,0,3.447109
United States,1995,61.029861,5324.336423,20.08872684,1912.142841,1185.442673,90.93073641,2293.908429,11135.92,3353.548041,13.378258,-2.725131,310.832748,22.67113874,78.12987155,673.402123,7.075436106,13.63483705,2226.750909,34.45844019,266179300,388.9626195,6.559400939,0.557499548,0.557499548,0,3.164253
United States,1996,61.282925,5518.061647,21.00191449,1994.532207,1206.743953,93.93454822,2346.018207,11556.02,3444.257336,14.328684,-3.088078,347.162063,23.08464704,79.43659816,674.728546,7.086673918,14.09910554,2316.785487,35.67307994,269310600,426.5986612,7.012431621,0.590920164,0.590920164,0,3.234069
United States,1997,62.269504,5589.350745,21.445411,2038.849018,1213.776148,94.50704062,2430.319913,12069.95,3492.250345,14.726102,-4.039905,356.453295,23.22271633,80.87287059,628.644171,6.59699193,13.61115555,2336.725579,36.17167498,272559200,437.3261656,7.014163621,0.589229588,0.589229588,0,3.288035
United States,1998,62.357729,5636.766713,21.6557439,2063.632658,1191.31701,94.92023646,2547.065197,12610.86,3620.383801,14.773918,-4.46728,323.335661,22.83022619,80.74811902,673.702104,7.067808773,13.559151,2381.817045,36.83754386,275762300,404.08378,6.491342228,0.590776017,0.590776017,0,3.025696
United States,1999,63.636682,5700.284735,21.62254371,2061.622698,1196.935249,96.54457884,2569.669781,13215.5,3694.912538,14.827013,-6.096899,319.536029,22.90922744,83.54950328,728.254124,7.610255595,14.12405664,2441.726788,37.85455838,278941600,403.0855323,6.513801043,0.597810284,0.597810284,0,4.487998
United States,2000,65.520094,5888.61768,22.57952806,2154.743112,1246.049927,98.70228571,2692.478478,13754.31,3802.221573,14.093158,-5.53886,275.572597,23.82397678,85.81641796,753.89294,7.862349471,13.96664472,2487.824641,38.29187778,282054000,361.389015,6.104295251,0.609904963,0.609904963,0,5.593261
United States,2001,61.65439903,5777.817879,21.91426829,2087.256256,1191.759702,96.06380913,2677.004755,13885.57,3736.784538,13.740501,-8.823445,216.961045,22.77255777,82.81587517,768.826308,8.028853134,13.18889487,2498.801921,38.23269265,284871000,299.7769202,5.160041739,0.683644144,0.683644144,0,6.737331
United States,2002,67.23565806,5820.059312,21.9039893,2092.877119,1231.52727,97.53547885,2730.166177,14121.05,3858.619244,14.49131,-8.742928,264.328831,23.51008092,92.80307709,780.064087,8.145429196,13.87163319,2495.654923,38.29542878,287541800,357.1319081,5.726203998,0.721829027,0.721829027,0,10.35428
United States,2003,67.38559701,5886.448751,22.32092797,2133.921259,1195.380899,97.83487542,2758.649956,14515.91,3883.380201,14.424231,-8.535065,275.806323,22.83064221,93.7262919,763.732695,7.959622147,13.9038843,2557.146593,38.94853228,290063700,369.5326149,5.944262157,0.728997893,0.728997893,0,11.187466
United States,2004,67.76985463,5993.753168,22.46619457,2158.366082,1200.931081,100.0024934,2824.798053,15075.12,3970.796829,14.81097455,-8.48821,268.4173084,22.92306137,97.54129075,788.528387,8.222774019,14.29762552,2634.456005,40.44410664,292729800,365.9585992,6.074851504,0.816720852,0.816720852,0,14.14374072
United States,2005,67.09786863,6007.026097,22.7965427,2180.146225,1182.46557,100.1017643,2909.522461,15600.22,4055.785197,14.69174521,-6.55778798,270.321255,22.565364,100.5129039,781.986365,8.160809705,14.39455396,2644.414302,40.57256119,295431100,370.8341589,6.233744251,0.912741035,0.912741035,0,17.81054905
United States,2006,67.83501984,5929.361338,22.44716005,2146.008621,1169.696029,99.39181249,2885.295126,16034.35,4065.230825,14.568029,-6.557842,289.2464157,22.23873772,110.0284895,787.218636,8.214626466,14.8517668,2613.656688,40.22892495,298284600,399.2749052,6.637140329,1.036303656,1.036303656,0,26.58913699
United States,2007,67.76970901,6015.570889,22.74946629,2171.295306,1245.157609,100.8937458,2992.237707,16356.74,4157.491035,14.63721302,-6.896352,247.5099744,23.66275901,118.2149532,806.424753,8.458589234,14.98208194,2599.117974,39.99704662,301153500,365.7249276,6.523492709,1.35810372,1.35810372,0,34.44992743
United States,2008,66.8372766,5823.158104,22.38743736,2138.693435,1254.522337,98.75432305,2926.731334,16376.74,4120.587091,14.83997656,-6.288062,254.8313852,23.84295333,139.103999,806.208435,8.426490562,15.60179112,2429.942332,37.62981661,304006200,393.9353842,7.175300562,2.063645805,2.063645805,0,55.36310008
United States,2009,66.42106876,5403.693362,19.69120544,1875.159584,1233.390342,93.94303037,2726.451555,15950.96,3951.942958,15.00865802,-4.627345,273.4450942,23.41593999,157.8190692,798.854585,8.355220104,15.96435864,2295.143436,35.75674743,306700600,431.2641635,7.60913854,2.503210727,2.503210727,0,73.88613174
United States,2010,68.94470805,5593.662183,20.83396756,1985.938572,1292.438107,97.51423074,2883.361313,16383.04,4127.598158,15.21921314,-5.501132,260.2030694,24.57475399,182.5666074,806.9683006,8.434432677,16.70253626,2315.285504,36.44421786,309272600,442.7696768,8.26810358,3.750440083,3.750440083,0,94.65224612
United States,2011,70.82442956,5454.695354,19.65778407,1875.601053,1312.327965,96.87214401,2788.86738,16636.95,4104.174499,15.316068,-6.42051601,319.3549035,24.95453854,212.1683642,790.204367,8.268698496,17.48244232,2266.766336,35.84541434,311697800,531.5232677,9.213743827,5.851267934,5.851267934,0,120.1765987
United States,2012,71.4092327,5236.322549,17.378234,1657.873276,1371.560957,94.38651243,2775.024247,17016.4,4054.26169,15.56242562,-4.950496,276.2402234,26.08858161,238.6164672,769.331249,8.061822158,16.92137445,2206.888316,35.03968967,314181400,514.8566906,8.859552291,10.823106,10.823106,0,140.8217029
United States,2013,74.44554852,5358.862755,18.03863314,1717.844544,1408.379797,97.12995652,2745.967657,17329.82,4074.145289,15.77467411,-4.681033,268.5653828,26.80513443,275.276809,789.016473,8.244433126,17.70821387,2232.638414,35.70041911,316572700,543.8421918,9.463780744,17.21684091,17.21684091,0,167.8397455
United States,2014,77.38271868,5413.878802,17.99763202,1713.367094,1437.536155,98.2974014,2750.599114,17726.25,4104.796801,15.87694102,-6.173548,259.3666219,27.38283255,303.8386315,797.165982,8.337559005,18.09910987,2262.975553,35.97782821,319087400,563.2052534,9.761550864,28.92368993,28.92368993,0,181.6552819
United States,2015,77.58662588,5262.051773,15.54887019,1481.89792,1478.884313,97.40661759,2728.431647,18206.02,4092.85304,15.91757501,-5.091488,249.0800849,28.19109483,323.2549196,797.177877,8.336886237,18.08882648,2301.26954,36.74025837,321622100,572.3350045,9.751940244,39.03217093,39.03217093,0,190.7185478
United States,2016,76.44952234,5168.892161,14.22590456,1355.200263,1489.851251,97.3836032,2655.431814,18509.63,4096.386172,15.82580702,-6.686127,267.8121531,28.40035185,374.1343833,805.693948,8.426753002,18.83767745,2323.840647,37.19418081,324121800,641.9465364,10.41092445,54.86649177,54.86649177,0,226.9925622
United States,2017,75.74182784,5131.373947,13.83746526,1317.951988,1470.964449,97.65985509,2537.396716,18924.57,4059.433178,15.92677424,-6.494548,300.3329297,28.05509257,423.2484449,804.949635,8.418968232,19.56059543,2342.45751,37.52287056,326385100,723.5813746,11.1416272,77.27714762,77.27714762,0,254.3026952
United States,2018,74.80512744,5277.725936,13.25153239,1262.555409,1626.90757,101.2442888,2660.018747,19481.94,4210.526978,15.96713402,-5.904539,292.5239888,31.16283433,456.8043043,807.084477,8.438068207,19.81207243,2388.262957,38.35461682,328319800,749.3282931,11.37400422,93.36458912,93.36458912,0,272.6674537
United States,2019,70.83812043,5146.84246,11.31559469,1077.519881,1684.623741,100.482331,2584.421488,19928.97,4165.531327,15.47271701,-5.260744,287.8737305,32.26369225,489.0875905,809.409262,8.451851513,19.92456533,2384.698838,38.32938588,330046300,776.961321,11.47271381,106.8942695,106.8942695,0,295.8824835
United States,2020,67.56680166,4580.372166,9.181109147,876.195454,1649.82272,93.01218493,2429.342031,19377.36,4051.289226,15.889697,-5.321205,285.2738948,31.5769756,552.1156425,789.878863,8.251074602,19.77446883,2054.353992,33.64449325,331429100,837.3895373,11.52339423,130.7210947,130.7210947,0,337.9380491
United States,2021,67.61886404,4903.188377,10.54754993,1002.650633,1655.121976,97.90695472,2503.973219,20529.63,4164.564719,16.23788369,-5.111684,260.2248854,31.73107028,627.326799,778.1515,8.128570569,20.30017585,2245.415768,36.64123201,331961800,887.5516844,12.17160528,163.702804,163.702804,0,379.7672473
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
