API,COUNTRY,EMISSIONS,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4010-8-AUT-MMTCD.A,Austria,Consumed natural gas (MMtonnes CO2),9.82906584,9.15307085,8.865238433,9.037937883,10.01842508,10.76265095,10.41916209,10.87714723,10.36191394,11.1116577,12.2513149,12.8227352,12.59198783,13.28089225,13.66948299,14.77885598,15.87615191,15.30053933,15.70884583,15.97394199,14.46322572,15.31643577,15.48933296,16.74847553,16.73076535,19.0952088,17.91406632,16.8945976,17.85118321,17.4246625,19.0019784,17.93436522,17.13941585,16.51661355,15.07633846,16.08761397,16.80046907,18.23606166,16.98964413,17.74446404,16.78781192,17.77648164
INTL.4006-8-AUT-MMTCD.A,Austria,Petroleum and other liquids (MMtonnes CO2),32.46572961,29.04761714,27.97985322,26.67698972,26.592727,26.640411,27.675908,27.85741,27.027378,26.934838,29.255218,31.812761,30.726797,32.024242,31.406564,31.934549,34.874907,34.24778,36.271258,34.442731,33.890341,36.241926,37.025441,39.582134,40.24569228,41.72360828,41.15877252,40.02153052,39.11488852,36.88905728,38.28357328,36.23108876,35.268274,35.911745,34.85536176,35.13095376,35.72031076,36.233569,36.39614,37.108481,31.601722,33.38259
INTL.4008-8-AZE-MMTCD.A,Azerbaijan,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,58.09762902,50.58907278,46.44284656,45.67027101,39.24911293,37.97702484,34.97612805,35.78106473,31.11468147,31.18865281,34.48132967,33.84942177,36.38010657,37.23831437,40.05852112,31.14846486,34.52630736,29.16180596,30.97807962,30.13964086,33.21612913,31.49000261,32.52552601,34.22000341,33.76820883,33.5050862,33.28563789,35.38887886,34.15724241,35.96291131
INTL.4002-8-AZE-MMTCD.A,Azerbaijan,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,0.063693537,0.009436088,0.002359017,0.014154122,0.004718044,0.007304116,0.009890188,0.010505302,0.011120416,0.005626255,0.013347317,0.008086709,0.010584908,0.011389333,0.038843569,0.028036914,0.02641391,0.015029296,0.017598265,0.013335522,0.013880454,0.012823615,0.004827659,0.000342103,0.000732878,0.006178107,0.005768388,0.029497827,0.044843444,0.059949085
INTL.4010-8-AZE-MMTCD.A,Azerbaijan,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,29.03393548,21.5796367,18.44048755,17.65611689,18.24439488,17.96972072,10.96623786,11.77055942,11.10356106,13.18302656,17.46798236,17.84133506,19.36952167,20.22692504,22.01967755,17.42042795,19.49989345,19.14677666,20.4807734,18.26398471,20.69656699,18.57786629,19.67645184,21.34394776,20.93590516,20.3022621,20.6950905,22.49664563,22.72371295,24.47295089
INTL.4006-8-AZE-MMTCD.A,Azerbaijan,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,29,29,28,28,21,20,24,24,20,18,17,16,17,17,18,13.7,15,10,10.47970796,11.86232063,12.50568169,12.8993127,12.84424651,12.87571355,12.83157079,13.196646,12.584779,12.8627354,11.38868602,11.43001133
INTL.4008-8-BHR-MMTCD.A,Bahrain,CO2 emissions (MMtonnes CO2),7.759153,8.8660396,9.3215429,9.8770462,9.58819389,11.41025412,12.1990594,14.75442161,12.61016006,13.03236138,14.28788278,15.94322689,13.53656269,15.98685056,15.83158013,15.93158013,15.88876257,18.43522643,19.4629896,20.29840079,20.31228238,20.75966315,21.85824869,22.47213028,23.12715906,25.31044857,27.82673971,28.54626482,30.54544041,30.8827636,31.35167397,32.8853206,34.99192671,38.72092149,38.51188851,38.81548751,39.16256816,38.93443363,39.0144425,42.00942223,41.72527396,42.43390777
INTL.4002-8-BHR-MMTCD.A,Bahrain,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-BHR-MMTCD.A,Bahrain,Consumed natural gas (MMtonnes CO2),5.555033,6.6660396,7.2215429,7.7770462,7.38819389,9.11025412,9.9990594,12.05442161,10.11016006,10.33236138,11.38788278,12.94322689,10.43656269,12.98685056,12.73158013,12.73158013,12.88876257,15.63522643,16.2629896,16.49840079,16.81228238,17.45966315,18.55824869,18.87213028,19.12715906,21.01044857,22.22673971,23.10953167,24.34544041,24.4827636,25.05167397,24.75740999,26.87611068,30.79963049,30.40727851,30.40727851,30.07378216,31.17039663,31.5032675,34.70113747,34.63206587,36.3948575
INTL.4006-8-BHR-MMTCD.A,Bahrain,Petroleum and other liquids (MMtonnes CO2),2.20412,2.2,2.1,2.1,2.2,2.3,2.2,2.7,2.5,2.7,2.9,3,3.1,3,3.1,3.2,3,2.8,3.2,3.8,3.5,3.3,3.3,3.6,4,4.3,5.6,5.43673315,6.2,6.4,6.3,8.127910608,8.115816023,7.921291,8.10461,8.408209,9.088786,7.764037,7.511175,7.30828476,7.09320809,6.039050267
INTL.4008-8-BGD-MMTCD.A,Bangladesh,CO2 emissions (MMtonnes CO2),7.109008877,7.767382032,8.22785389,7.806462606,9.286679298,9.698133293,10.96221473,11.77380851,12.93532861,14.0455913,13.66033865,14.49077986,16.43332189,17.82756497,19.79806387,21.93681766,22.70818802,23.38994812,25.18767798,28.44799348,29.86459791,32.90511467,35.49830009,38.33162411,40.51187588,42.75261806,46.89940912,47.92891948,53.27054365,57.68528361,56.10795783,59.72643141,64.23956997,65.86859857,70.71818566,77.82921195,82.82857249,86.12950492,87.62856315,92.54510235,91.24323784,102.7614677
INTL.4002-8-BGD-MMTCD.A,Bangladesh,Coal and coke (MMtonnes CO2),0.07920271,0.071802632,0.082642873,0.061546296,0.143678581,0.10550096,0.120540195,0.13346015,0.146380106,0.157674269,0.172274274,0.153525921,0.336536933,0.405456411,0.475294369,0.517749256,0.61210848,0.893868576,1.346019755,1.847138977,2.071416848,2.011324469,2.137031039,2.406857621,2.573729153,3.101163544,3.735103185,4.035819806,4.356276338,4.455136167,4.564486544,4.677082164,4.721276214,5.286579839,6.812242182,8.141396409,8.213226494,9.728529084,10.60527575,11.97547026,13.96244454,16.08719035
INTL.4010-8-BGD-MMTCD.A,Bangladesh,Consumed natural gas (MMtonnes CO2),2.496316167,2.9955794,3.245211017,3.44491631,4.743000717,4.992632333,5.641674537,6.540348357,7.4889485,8.187917027,8.08806438,8.637253937,10.29678495,11.32210856,12.3227695,13.5190684,13.99607954,13.99607954,15.04165822,16.6008545,17.79318107,18.8937902,20.36126906,22.92476649,24.93814672,26.65145451,29.16430594,31.67395334,34.91426731,38.23014745,39.33935685,39.30027155,43.05246058,44.55724472,46.70693635,52.49422654,57.50687399,57.71011584,55.7975844,62.03494269,59.71512977,62.08725385
INTL.4006-8-BGD-MMTCD.A,Bangladesh,Petroleum and other liquids (MMtonnes CO2),4.53349,4.7,4.9,4.3,4.4,4.6,5.2,5.1,5.3,5.7,5.4,5.7,5.8,6.1,7,7.9,8.1,8.5,8.8,10,10,12,13,13,13,13,14,12.21914633,14,15,12.20411443,15.7490777,16.46583318,16.02477401,17.19900713,17.193589,17.108472,18.69086,21.225703,18.5346894,17.56566353,24.58702347
INTL.4008-8-BRB-MMTCD.A,Barbados,CO2 emissions (MMtonnes CO2),0.970850132,1.022220132,1.022220132,1.122220132,1.022220132,1.122220132,1.322220132,1.222220132,1.149995297,1.25555033,1.266699837,1.364738077,1.394164475,1.392202715,1.290240956,1.392202715,1.088279196,1.484355676,1.472585116,1.592202715,1.674374634,1.662776317,1.656891037,1.656891037,1.158852797,1.551695148,1.45270089,1.409851156,1.43339064,1.532032888,1.431680878,1.926933182,1.810688761,1.852327062,1.609840058,1.711547679,1.73882031,1.593928257,1.702104465,1.703366426,1.442471986,1.535616255
INTL.4002-8-BRB-MMTCD.A,Barbados,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-BRB-MMTCD.A,Barbados,Consumed natural gas (MMtonnes CO2),0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.022220132,0.049995297,0.05555033,0.066699837,0.064738077,0.094164475,0.092202715,0.090240956,0.092202715,0.088279196,0.084355676,0.072585116,0.092202715,0.074374634,0.062776317,0.056891037,0.056891037,0.058852797,0.051695148,0.05270089,0.036961025,0.03339064,0.032032888,0.031680878,0.032384898,0.037061599,0.043448062,0.027859058,0.034798679,0.03922131,0.042730556,0.039823575,0.041085536,0.042654932,0.04576575
INTL.4006-8-BRB-MMTCD.A,Barbados,Petroleum and other liquids (MMtonnes CO2),0.94863,1,1,1.1,1,1.1,1.3,1.2,1.1,1.2,1.2,1.3,1.3,1.3,1.2,1.3,1,1.4,1.4,1.5,1.6,1.6,1.6,1.6,1.1,1.5,1.4,1.372890131,1.4,1.5,1.4,1.894548284,1.773627162,1.808879,1.581981,1.676749,1.699599,1.551197701,1.66228089,1.66228089,1.399817054,1.489850505
INTL.4008-8-BLR-MMTCD.A,Belarus,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,89.29108385,79.72798858,65.91473042,61.57393445,59.95077236,58.91164126,56.65584198,57.93624122,59.29046609,53.85218374,50.70695177,55.73532109,54.74894077,64.14220725,66.31182698,59.5477521,66.69679601,60.85408891,64.13182001,66.50656537,65.14147821,62.11502669,62.45465237,53.1364452,52.89864049,52.91482469,56.03636373,54.01106939,51.25056484,53.03209307
INTL.4002-8-BLR-MMTCD.A,Belarus,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,1.753268518,1.735387493,1.537446381,1.703350827,1.748451172,1.57199483,1.674997979,1.496816388,1.205273397,0.877770779,0.792143134,0.838629054,0.8526359,0.660805491,0.527344472,0.449513936,0.36385265,0.332173579,0.440234834,0.492008928,1.157397861,1.57317267,2.003346918,1.78550561,1.59246166,1.689622655,1.174748067,0.938297499,0.741978181,0.587822286
INTL.4010-8-BLR-MMTCD.A,Belarus,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,35.53781534,32.99260108,27.37728404,24.87058362,27.20232119,29.33964643,29.980844,33.43942483,38.08519269,34.97441296,32.91480864,34.89669204,31.89630487,39.48140176,40.78448251,40.37605421,41.33294336,34.52191533,42.0622796,40.90063293,40.27886559,39.45890991,39.01590068,33.67258759,33.44525583,34.41093003,36.50251567,36.21689625,33.53277807,35.42035516
INTL.4006-8-BLR-MMTCD.A,Belarus,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,52,45,37,35,31,28,25,23,20,18,17,20,22,24,25,18.72218395,25,26,21.62930558,25.11392351,23.70521476,21.08294411,21.43540477,17.678352,17.860923,16.814272,18.3591,16.85587564,16.97580859,17.02391563
INTL.4008-8-BEL-MMTCD.A,Belgium,CO2 emissions (MMtonnes CO2),139.8782799,123.4142649,116.5523793,106.5325666,114.5509171,112.4791344,114.9272858,116.8812839,120.5849126,122.6350772,125.7412514,129.9984135,128.0477196,125.3406195,131.4576274,131.8323843,138.620165,136.5719757,142.1753103,136.008745,139.2517359,138.8151146,136.1858024,142.2427663,142.5928575,139.5157494,138.7023908,139.3142961,143.3961872,126.9658208,136.6801077,124.3669751,120.5697416,122.5376614,113.7494874,119.741236,121.213818,124.0066007,132.4888793,128.6438972,114.102971,123.7350821
INTL.4002-8-BEL-MMTCD.A,Belgium,Coal and coke (MMtonnes CO2),45.06119501,43.90170967,42.18638465,37.79533288,42.44957098,39.70047831,35.85387364,36.18865249,38.04395691,39.63780103,41.82668018,40.0697335,36.18007904,33.56347763,36.90756625,35.68379064,33.23701475,30.46213924,31.37742906,27.43085766,29.1890391,27.91724111,23.5725984,21.95717295,20.86672654,19.68949643,18.31793504,17.47938469,17.49211513,10.89142005,13.25651883,12.70469457,11.92686259,12.60333204,11.29965491,10.55531505,9.940550327,9.656882091,9.829938923,10.30133596,7.951250736,8.797731563
INTL.4010-8-BEL-MMTCD.A,Belgium,Consumed natural gas (MMtonnes CO2),20.96348485,19.26832435,15.9345087,16.78208895,17.2906371,17.2906371,15.3694552,17.1776264,16.89509965,18.7597762,19.24628726,20.43314102,21.05853056,22.10004089,22.59635417,24.99839766,27.83903126,26.55593348,29.2458492,31.13757034,31.29521376,30.89611648,31.84197705,33.9232694,34.569807,33.98313399,34.97888172,35.24029045,35.00083207,35.34405574,39.51171091,33.79394857,33.69484202,33.92483536,29.71514845,32.50760997,33.04826066,33.42387061,34.4390544,34.70601923,34.51042123,34.46076653
INTL.4006-8-BEL-MMTCD.A,Belgium,Petroleum and other liquids (MMtonnes CO2),73.85360004,60.24423088,58.43148593,51.95514479,54.810709,55.488019,63.703957,63.515005,65.645856,64.2375,64.668284,69.495539,70.80911,69.677101,71.953707,71.150196,77.544119,79.553903,81.552032,77.440317,78.767483,80.001757,80.771227,86.362324,87.156324,85.843119,85.405574,86.594621,90.90324,80.730345,83.911878,77.868332,74.948037,76.009494,72.734684,76.678311,78.225007,80.925848,88.219886,83.636542,71.641299,80.476584
INTL.4008-8-BLZ-MMTCD.A,Belize,CO2 emissions (MMtonnes CO2),0.2255,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.7,0.9,0.8,0.8,0.9,1,1,1.073313812,1,0.5,0.5,0.423049876,0.476432412,0.516362349,0.505700203,0.597846,0.591488,0.676589459,0.577712955,0.541124583,0.455714636,0.485025291
INTL.4002-8-BLZ-MMTCD.A,Belize,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-BLZ-MMTCD.A,Belize,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-BLZ-MMTCD.A,Belize,Petroleum and other liquids (MMtonnes CO2),0.2255,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.7,0.9,0.8,0.8,0.9,1,1,1.073313812,1,0.5,0.5,0.423049876,0.476432412,0.516362349,0.505700203,0.597846,0.591488,0.676589459,0.577712955,0.541124583,0.455714636,0.485025291
INTL.4008-8-BEN-MMTCD.A,Benin,CO2 emissions (MMtonnes CO2),0.42067,0.4,0.3,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1,1,1.1,1.2,1.3,1.7,1.7,1.7,2.1,2.4,2.5,3,3.303225783,3.403617675,4.500232667,5.100114705,4.722990331,4.372044823,4.538610429,4.840767399,5.375044116,6.500200025,6.980116384,7.736424191,6.974732429,7.497784776,7.663758603
INTL.4002-8-BEN-MMTCD.A,Benin,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759484,0.003617675,0.000232667,0.000114705,0.006024243,0.003614816,0.002959192,0.089661387,0.096837116,0.185270585,0.279200671,0.278779543,0.274175292,0.182040234,0.366914496
INTL.4010-8-BEN-MMTCD.A,Benin,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077902713,0.037150648,0.108620457,0.319696102,0.335424848
INTL.4006-8-BEN-MMTCD.A,Benin,Petroleum and other liquids (MMtonnes CO2),0.42067,0.4,0.3,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.6,0.7,0.8,0.8,0.9,1,1,1.1,1.2,1.3,1.7,1.7,1.7,2.1,2.4,2.5,3,3.295630943,3.4,4.5,5.1,4.716966088,4.368430007,4.535651237,4.751106013,5.278207,6.31492944,6.623013,7.420494,6.59193668,6.99604844,6.961419259
INTL.4008-8-BMU-MMTCD.A,Bermuda,CO2 emissions (MMtonnes CO2),0.5307,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.9,0.7,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.768531146,0.8,0.7,0.7,0.527135539,0.559253927,0.580391832,0.747555419,0.638996,0.813297,0.775416033,0.797279806,0.796016168,0.72810886,0.73514715
INTL.4002-8-BMU-MMTCD.A,Bermuda,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4010-8-BMU-MMTCD.A,Bermuda,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-BMU-MMTCD.A,Bermuda,Petroleum and other liquids (MMtonnes CO2),0.5307,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.8,0.9,0.7,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.768531146,0.8,0.7,0.7,0.527135539,0.559253927,0.580391832,0.747555419,0.638996,0.813297,0.775416033,0.797279806,0.796016168,0.72810886,0.73514715
INTL.4008-8-BTN-MMTCD.A,Bhutan,CO2 emissions (MMtonnes CO2),0.004403549,0.02495527,0.03135369,0.028700977,0.026028984,0.033157467,0.031679351,0.061041146,0.061727208,0.064717611,0.114148015,0.116088418,0.122191085,0.12412262,0.16544473,0.176947714,0.177733456,0.178519197,0.180241275,0.198763745,0.217286214,0.220313797,0.330248803,0.321628372,0.344729434,0.364410679,0.367068536,0.338869663,0.366884005,0.458871633,0.492486226,0.540145378,0.583256167,0.610481699,0.589683437,0.625257036,0.739273044,0.874226128,0.967306365,0.933813707,0.88936768,0.959960179
INTL.4002-8-BTN-MMTCD.A,Bhutan,Coal and coke (MMtonnes CO2),0.001673549,0.00175527,0.00185369,0.001940977,0.001888984,0.002007467,0.002589351,0.030611146,0.032247208,0.034477611,0.036708015,0.038938418,0.040931085,0.04304262,0.07321473,0.076947714,0.077733456,0.078519197,0.080241275,0.098763745,0.117286214,0.120313797,0.130248803,0.121628372,0.144729434,0.164410679,0.167068536,0.16697627,0.166884005,0.158871633,0.169428235,0.159131712,0.148835189,0.151480304,0.160565318,0.168013556,0.211147914,0.300254328,0.325393205,0.328043187,0.315287995,0.367151282
INTL.4010-8-BTN-MMTCD.A,Bhutan,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-BTN-MMTCD.A,Bhutan,Petroleum and other liquids (MMtonnes CO2),0.00273,0.0232,0.0295,0.02676,0.02414,0.03115,0.02909,0.03043,0.02948,0.03024,0.07744,0.07715,0.08126,0.08108,0.09223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.171893392,0.2,0.3,0.323057991,0.381013666,0.434420977,0.459001396,0.429118119,0.45724348,0.52812513,0.5739718,0.64191316,0.60577052,0.574079685,0.592808897
INTL.4008-8-BOL-MMTCD.A,Bolivia,CO2 emissions (MMtonnes CO2),4.13884618,4.63953927,4.03668,4.09585,4.042793333,3.583623333,3.642793333,3.442793333,3.908076667,4.579473333,4.8917,4.779473333,5.197813333,4.992891168,5.755007116,6.787921242,6.455985558,7.123834197,6.703551915,8.0622599,8.767200111,7.705578224,8.897322846,11.18600892,11.39020046,11.2314096,12.49924128,11.08751308,13.72146363,12.74127149,13.32587566,13.24776444,15.48472019,15.80603242,16.1814403,15.93731657,17.25413277,18.09213779,18.36682507,18.08664808,14.98827979,16.00795197
INTL.4002-8-BOL-MMTCD.A,Bolivia,Coal and coke (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130035,0.000146049,0.000167504,7.24E-05,9.74E-05,8.10E-05,4.86E-05,0.000104346,7.97E-06,0.000150084,6.09E-05,5.37E-05,3.20E-06,1.13E-05,1.15E-05,9.71E-06,9.61E-05,8.16E-05,4.59E-05,1.47E-05,8.50E-06,2.33E-05,9.88E-05,0,0,0,0,0,0
INTL.4010-8-BOL-MMTCD.A,Bolivia,Consumed natural gas (MMtonnes CO2),0.69302618,1.03953927,0.63668,0.79585,0.742793333,0.583623333,0.742793333,0.742793333,1.008076667,1.379473333,1.5917,1.379473333,1.697813333,1.592761133,1.854861067,2.387753738,2.055913137,2.623736766,1.703470885,1.76221126,2.467095765,1.605570259,1.997172762,4.385948026,4.190146775,4.131406399,4.699230028,4.914611404,5.621453921,5.541175408,5.325794032,4.699230028,6.246059912,6.598502164,6.261724012,5.286633781,6.24213577,6.234303786,6.30054007,6.015253079,4.822709344,5.91617097
INTL.4006-8-BOL-MMTCD.A,Bolivia,Petroleum and other liquids (MMtonnes CO2),3.44582,3.6,3.4,3.3,3.3,3,2.9,2.7,2.9,3.2,3.3,3.4,3.5,3.4,3.9,4.4,4.4,4.5,5,6.3,6.3,6.1,6.9,6.8,7.2,7.1,7.8,6.172890131,8.1,7.2,8,8.548488478,9.238645607,9.207521756,9.919693004,10.650584,11.011997,11.857834,12.066285,12.071395,10.16557044,10.091781
INTL.4008-8-BIH-MMTCD.A,Bosnia and Herzegovina,CO2 emissions (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,8.455783826,6.073801738,5.946905822,9.986675046,4.76732975,10.34973095,13.10814644,12.81798659,14.59038311,14.42719838,15.01614571,13.48744115,12.47860196,11.00687131,11.12803019,11.33661238,12.58624072,15.18080673,16.29191105,18.01481034,17.55058188,16.56203896,16.73013159,16.97437988,17.54152387,18.42998613,17.26693809,16.20899726,16.19350346,17.78889269
INTL.4002-8-BIH-MMTCD.A,Bosnia and Herzegovina,Coal and coke (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,2.225246294,1.928546788,2.076896541,2.432935948,2.507110824,8.089512027,10.43640512,10.04624527,11.03277112,10.8695864,11.61875265,9.890048089,8.120989976,6.245401185,6.666560061,7.066826368,8.096101367,10.98103491,11.01541655,12.63723358,12.6140247,11.77477332,12.00518203,12.05740282,12.03507087,12.98968735,11.99041956,10.92272377,11.34884125,12.65644084
INTL.4010-8-BIH-MMTCD.A,Bosnia and Herzegovina,Consumed natural gas (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,0.930537532,0.74525495,0.770009281,4.553739098,0.260218926,0.260218926,0.371741323,0.371741323,0.557611984,0.557611984,0.297393058,0.297393058,0.557611984,0.761470129,0.761470129,0.609176103,0.59013935,0.399771818,0.437845324,0.494955584,0.456882077,0.456882077,0.321721129,0.380735064,0.397867997,0.432133862,0.431389533,0.415485243,0.37162101,0.428861991
INTL.4006-8-BIH-MMTCD.A,Bosnia and Herzegovina,Petroleum and other liquids (MMtonnes CO2),--,--,--,--,--,--,--,--,--,--,--,--,5.3,3.4,3.1,3,2,2,2.3,2.4,3,3,3.1,3.3,3.8,4,3.7,3.660609904,3.9,3.8,4.838649171,4.882621172,4.479675104,4.330383566,4.403228438,4.536242,5.108585,5.008164914,4.845129,4.87078824,4.473041199,4.703589862
INTL.4008-8-BWA-MMTCD.A,Botswana,CO2 emissions (MMtonnes CO2),1.232439976,1.279654588,1.249508459,1.227665691,1.21675577,1.517163726,1.639398689,1.761208501,2.075161596,2.282128114,2.564767713,2.607885419,3.252271257,3.055759068,2.991893675,3.02467312,2.721831559,2.787109709,3.053071438,2.798868952,3.861523501,3.511330594,3.489899564,3.290869915,3.749805131,4.061087521,4.238218136,4.07774137,3.940151317,4.180684536,4.219064426,4.385739465,4.186221336,4.327005721,4.670282678,6.004342771,6.78770549,6.264534639,6.188921367,5.964673202,5.61535149,6.129863677
INTL.4002-8-BWA-MMTCD.A,Botswana,Coal and coke (MMtonnes CO2),0.814609976,0.879654588,0.949508459,0.927665691,0.91675577,1.017163726,1.139398689,1.161208501,1.375161596,1.482128114,1.664767713,1.607885419,2.052271257,1.955759068,1.891893675,1.92467312,1.621831559,1.487109709,1.753071438,1.498868952,1.961523501,1.911330594,1.989899564,1.790869915,1.849805131,2.061087521,2.138218136,1.934079868,1.740151317,1.580684536,1.519064426,1.628098168,1.431347084,1.347532158,1.584787596,2.578742771,3.55417949,3.344475823,3.132777551,2.922402122,2.710455306,3.064707013
INTL.4010-8-BWA-MMTCD.A,Botswana,Consumed natural gas (MMtonnes CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4006-8-BWA-MMTCD.A,Botswana,Petroleum and other liquids (MMtonnes CO2),0.41783,0.4,0.3,0.3,0.3,0.5,0.5,0.6,0.7,0.8,0.9,1,1.2,1.1,1.1,1.1,1.1,1.3,1.3,1.3,1.9,1.6,1.5,1.5,1.9,2,2.1,2.143661503,2.2,2.6,2.7,2.757641297,2.754874253,2.979473563,3.085495082,3.4256,3.233526,2.920058816,3.056143816,3.04227108,2.904896184,3.065156664
INTL.4008-8-BRA-MMTCD.A,Brazil,CO2 emissions (MMtonnes CO2),187.7311008,178.0966238,174.0653555,166.1340851,181.0035642,194.9065756,215.7908956,222.947276,223.3942762,231.9955952,243.0698044,251.544042,243.9062542,265.1285576,279.3921763,299.8191878,316.6338903,333.1501133,329.4923513,341.8133297,326.6324561,331.635045,328.2570546,322.7108284,337.9885328,342.0014652,349.2826691,362.9834626,383.6292811,355.5356772,409.6489669,431.1746552,462.028577,491.3201116,509.8223744,500.4373785,466.8026686,475.5288953,453.4432722,456.6509,408.6160562,444.5970077
INTL.4002-8-BRA-MMTCD.A,Brazil,Coal and coke (MMtonnes CO2),21.95047459,22.09276753,22.36360391,25.78626247,31.65726813,37.50307249,38.5048599,41.78023435,40.69710434,42.77134637,40.02267084,45.13412143,43.78928993,44.07243336,45.99394266,48.03083912,49.79323791,49.3935983,47.19021597,49.06919773,53.00828319,52.69962853,49.79243621,53.21241929,54.30547882,52.33768721,52.64830536,55.49885123,55.38836782,43.53214012,58.63264944,62.91172774,61.39384936,66.72425904,71.81747484,71.91489594,64.73237739,69.4960209,68.47503769,63.51091279,57.07704255,67.60673665
INTL.4010-8-BRA-MMTCD.A,Brazil,Consumed natural gas (MMtonnes CO2),3.00385624,3.00385624,2.70175158,3.34782261,4.34629602,5.40350316,5.2860357,6.16704165,5.69717181,7.22424879,6.047133583,7.409920595,8.116964288,8.056124267,8.398233653,8.788348712,9.840652355,10.75651505,11.30213538,12.74413196,18.39519965,21.86378602,26.09234357,27.55382659,33.55565021,36.89191616,38.33904667,39.36987936,46.88306379,37.10997692,49.95573816,49.67820628,59.9667095,70.8082941,74.89990694,78.08557644,66.64889617,68.08709744,64.86363154,64.31579844,60.60250367,74.24980858
