API,COUNTRY,CONSUMPTION,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
INTL.4415-2-GMB-QBTU.A,"Gambia, The",Petroleum and other liquids (quad Btu),0.00223412,0.002228016,0.002228016,0.002228016,0.002437222,0.002430563,0.002197047,0.002674893,0.002682107,0.002674893,0.002687595,0.002674893,0.002682107,0.002887506,0.003328075,0.00307924,0.003087562,0.00307924,0.003286195,0.00328621,0.004318428,0.004704081,0.004684185,0.004684185,0.004943141,0.004985012,0.005417712,0.005610326,0.005828952,0.006253467,0.006821735,0.007170085,0.00699453,0.00696118,0.007699282,0.007881,0.007945,0.008082014,0.00813687,0.008299074,0.007924336,0.008361515
INTL.4419-2-GMB-QBTU.A,"Gambia, The","Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009999,0.000009919,0.000019768,0.000019708,0.000030256,3.22E-05,3.50E-05,2.95E-05,2.96E-05,0.000029481,2.89E-05,2.86E-05,2.86E-05,2.82E-05,2.76E-05,2.72E-05,2.72E-05
none,"Gambia, The",Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GMB-QBTU.A,"Gambia, The",Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009999,0.000009919,0.000019768,0.000019708,0.000030256,3.22E-05,3.50E-05,2.95E-05,2.96E-05,0.000029481,2.89E-05,2.86E-05,2.86E-05,2.82E-05,2.76E-05,2.72E-05,2.72E-05
INTL.44-2-GEO-QBTU.A,Georgia,Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.321430559,0.198391547,0.152919493,0.151008624,0.158777261,0.163556048,0.165613111,0.160655933,0.137146755,0.126702417,0.149330668,0.132910475,0.137268359,0.156156058,0.141171225,0.176563483,0.176630921,0.179595417,0.193623419,0.180225571,0.186625815,0.210155934,0.219500711,0.232753768,0.246018684,0.244609545,0.249497346,0.252947991,0.240251253,0.267159494
INTL.4411-2-GEO-QBTU.A,Georgia,Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.008777206,0.006510398,0.00581199,0.000948618,0.000429409,0.000416596,0.000612103,0.000517031,0.000342543,0.000216508,0.000129653,0.000253791,0.000293585,0.000411913,0.000394768,0.001779743,0.00264251,0.004210918,0.001932895,0.002857077,0.005072282,0.007358489,0.008268422,0.008122823,0.007297869,0.008091186,0.007980056,0.006197122,0.005964831,0.005342816
INTL.4413-2-GEO-QBTU.A,Georgia,Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.18487926,0.08874372,0.0591555,0.07764552,0.06655779,0.07025213,0.068773137,0.042890774,0.044739514,0.042890774,0.054041485,0.037865802,0.045218385,0.0542253,0.05183571,0.063919797,0.064394077,0.063649637,0.060533088,0.054939757,0.065206464,0.074774003,0.08025694,0.088315684,0.082795996,0.084267913,0.083108826,0.094079191,0.093453474,0.09423454
INTL.4415-2-GEO-QBTU.A,Georgia,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.057875726,0.033331873,0.015552139,0.016670134,0.029379552,0.030841588,0.03173675,0.051262644,0.031742263,0.02544968,0.024972256,0.025154379,0.025898241,0.033449463,0.033026702,0.042066947,0.037538005,0.03969533,0.042179922,0.04432809,0.0441899,0.04539067,0.047830848,0.054615065,0.066561,0.060732308,0.060104828,0.064225813,0.060322707,0.067725349
INTL.4419-2-GEO-QBTU.A,Georgia,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0.069898366,0.069805556,0.072399864,0.055744352,0.06241051,0.062045735,0.064491121,0.065985484,0.060322435,0.058145455,0.070187275,0.069636503,0.065858148,0.068069383,0.055914045,0.068796997,0.072056328,0.072039533,0.088977513,0.078100647,0.07215717,0.082632772,0.083144501,0.081700196,0.089363819,0.091518139,0.098303637,0.088445865,0.080510242,0.099856789
INTL.4417-2-GEO-QBTU.A,Georgia,Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GEO-QBTU.A,Georgia,Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.069898366,0.069805556,0.072399864,0.055744352,0.06241051,0.062045735,0.064491121,0.065985484,0.060322435,0.058145455,0.070187275,0.069636503,0.065858148,0.068069383,0.055914045,0.068796997,0.072056328,0.072039533,0.088977513,0.078100647,0.07215717,0.082632772,0.083144501,0.081700196,0.089363819,0.091518139,0.098303637,0.088445865,0.080510242,0.099856789
INTL.44-2-DEU-QBTU.A,Germany,Consumption (quad Btu),--,--,--,--,--,--,--,--,--,--,--,14.95781367,14.67384274,14.58368926,14.42204663,14.72416211,14.9425741,14.71225285,14.6564141,14.3749544,14.39489097,14.67738067,14.46525658,14.48048479,14.53844856,14.28504515,14.54251681,13.99814859,14.27551857,13.42854611,14.14063959,13.54052721,13.69644792,13.94055856,13.47988541,13.64252557,13.72743281,14.19870229,13.8058034,13.36037079,12.18183939,12.50082758
INTL.4411-2-DEU-QBTU.A,Germany,Coal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,5.014655466,4.57329778,4.272245386,4.024168115,3.878127778,3.9160536,3.771763509,3.595349838,3.373734643,3.413247167,3.386490556,3.390601665,3.483524138,3.472806168,3.305726373,3.358872685,3.498508184,3.256253884,3.008310485,3.147714929,3.151107657,3.28846506,3.341396621,3.217251817,3.217303091,3.126310164,3.144978105,2.992461675,2.243220115,1.783126822,2.14028899
INTL.4413-2-DEU-QBTU.A,Germany,Natural gas (quad Btu),--,--,--,--,--,--,--,--,--,--,--,2.478968,2.44632885,2.53269427,2.65374903,3.05739348,3.061533065,2.933566338,3.048520477,3.078508315,3.042348262,3.181100262,3.173896779,3.214567934,3.236585848,3.266627612,3.334677286,3.199178222,3.334244677,3.099683224,3.422174626,3.102918741,3.106529864,3.181564743,2.878313779,2.961439759,3.201450165,3.398358444,3.387203912,3.484291161,3.187038838,3.313395621
INTL.4415-2-DEU-QBTU.A,Germany,Petroleum and other liquids (quad Btu),--,--,--,--,--,--,--,--,--,--,--,5.831183814,5.872094999,5.993785886,5.938289875,5.923539377,6.036963802,6.009670505,6.02521066,5.842131231,5.720481853,5.796210313,5.597451471,5.533565351,5.484392539,5.422144137,5.449269133,4.966503864,5.248259091,5.025839731,5.093833723,4.937112609,4.94750663,5.026166855,4.906633252,4.890500625,4.931441609,5.037836002,4.77056782,4.822135596,4.415981966,4.353082492
INTL.4419-2-DEU-QBTU.A,Germany,"Nuclear, renewables, and other (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,1.633006394,1.782121113,1.784963723,1.805839614,1.865101474,1.928023629,1.997252499,1.98733312,2.080580214,2.218813689,2.313579544,2.30330667,2.248827362,2.344664007,2.290547027,2.399697707,2.333958323,2.436760917,2.294712665,2.476916308,2.349388204,2.353946364,2.391430337,2.477686558,2.573282099,2.46823087,2.617529739,2.655569988,2.810723922,2.795691767,2.694060472
INTL.4417-2-DEU-QBTU.A,Germany,Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,1.42929189,1.53956712,1.48790941,1.46102944,1.463228833,1.529420027,1.627987458,1.544984364,1.624888675,1.621085625,1.637324048,1.575549625,1.575749309,1.594892603,1.549309182,1.590373711,1.334837702,1.411766056,1.27982446,1.332452813,1.006932246,0.927542561,0.907323354,0.904102847,0.857672025,0.79117563,0.714695275,0.711832729,0.709423057,0.608594046,0.666393996
INTL.4418-2-DEU-QBTU.A,Germany,Renewables and other (quad Btu),--,--,--,--,--,--,--,--,--,--,--,0.203714504,0.242553993,0.297054313,0.344810174,0.401872641,0.398603602,0.369265042,0.442348756,0.455691539,0.597728064,0.676255496,0.727757046,0.673078053,0.749771404,0.741237845,0.809323996,0.999120621,1.024994862,1.014888205,1.144463495,1.342455958,1.426403803,1.484106983,1.57358371,1.715610074,1.67705524,1.902834464,1.943737259,2.101300865,2.187097721,2.027666476
INTL.44-2-DDR-QBTU.A,"Germany, East",Consumption (quad Btu),5.918515743,5.955089999,5.976420414,5.920094915,6.170594092,6.187990421,6.159649032,5.9777702,5.879770391,5.74970301,5.209283095,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4411-2-DDR-QBTU.A,"Germany, East",Coal (quad Btu),4.776583345,4.867710001,4.860329462,4.866436566,5.02991523,5.053453294,5.025535376,4.896782746,4.835694157,4.773635501,4.41470584,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4413-2-DDR-QBTU.A,"Germany, East",Natural gas (quad Btu),0.19227,0.19422,0.1911,0.19344,0.22932,0.2262,0.23478,0.21645,0.23478,0.22932,0.13923,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4415-2-DDR-QBTU.A,"Germany, East",Petroleum and other liquids (quad Btu),0.810557142,0.762028385,0.79634824,0.720836675,0.792742458,0.767688075,0.763816838,0.717722551,0.673045735,0.622686257,0.5822079,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4419-2-DDR-QBTU.A,"Germany, East","Nuclear, renewables, and other (quad Btu)",0.139105255,0.131131614,0.128642712,0.139381675,0.118616404,0.140649052,0.135516818,0.146814902,0.136250499,0.124061251,0.073139354,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4417-2-DDR-QBTU.A,"Germany, East",Nuclear (quad Btu),0.134079684,0.126489842,0.115302438,0.129985906,0.132399318,0.143665665,0.123016334,0.120106706,0.124753088,0.124617756,0.060098464,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4418-2-DDR-QBTU.A,"Germany, East",Renewables and other (quad Btu),0.005025572,0.004641772,0.013340274,0.009395769,-0.013782914,-0.003016613,0.012500485,0.026708196,0.011497412,-0.000556505,0.013040891,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-2-DEUW-QBTU.A,"Germany, West",Consumption (quad Btu),11.43137124,10.93787104,10.75178115,10.70499329,10.75374259,11.30588127,11.60830385,11.71007524,11.78912779,11.50493045,11.58582349,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4411-2-DEUW-QBTU.A,"Germany, West",Coal (quad Btu),3.184388897,3.24514,3.240219642,3.244291044,3.35327682,3.368968863,3.350356917,3.264521831,3.223796105,3.182423667,2.943137227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4413-2-DEUW-QBTU.A,"Germany, West",Natural gas (quad Btu),1.889664,1.78932,1.637472,1.688088,1.772448,1.745808,1.769784,1.934064,1.877232,1.995336,2.0529672,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4415-2-DEUW-QBTU.A,"Germany, West",Petroleum and other liquids (quad Btu),5.72267535,5.151219085,4.97770794,4.86337461,4.522584049,4.730380698,5.032150202,4.91413026,4.970185688,4.693783721,4.941805786,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4419-2-DEUW-QBTU.A,"Germany, West","Nuclear, renewables, and other (quad Btu)",0.634642992,0.752191956,0.89638157,0.909239638,1.105433723,1.46072371,1.456012728,1.597359145,1.717913993,1.633387063,1.647913273,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4417-2-DEUW-QBTU.A,"Germany, West",Nuclear (quad Btu),0.465915269,0.570076153,0.673972674,0.698429474,0.976549334,1.320109593,1.252956546,1.366604592,1.518551178,1.470252432,1.459256485,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.4418-2-DEUW-QBTU.A,"Germany, West",Renewables and other (quad Btu),0.168727723,0.182115803,0.222408896,0.210810165,0.128884388,0.140614117,0.203056182,0.230754553,0.199362815,0.163134631,0.188656788,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
INTL.44-2-GHA-QBTU.A,Ghana,Consumption (quad Btu),0.086435182,0.083128007,0.082914424,0.054967331,0.051057916,0.059286956,0.077535048,0.085044085,0.093189122,0.102823081,0.100163477,0.104060881,0.113182399,0.111390223,0.114712127,0.116640574,0.12325005,0.121328635,0.094913733,0.115323342,0.142038426,0.142858939,0.130766144,0.119742464,0.141450622,0.145367013,0.141417164,0.133459808,0.157693447,0.181376903,0.186906468,0.234972112,0.241124201,0.253449945,0.257181571,0.280465066,0.283874063,0.28440782,0.327833239,0.337259997,0.382574639,0.390244473
INTL.4411-2-GHA-QBTU.A,Ghana,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-05,0.000672609,0.000946447,0.001116788,0.001216133,0.001162321,0.001216746,0.001668999,0.001045004,0.002295979
INTL.4413-2-GHA-QBTU.A,Ghana,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004436977,0.030689088,0.014789922,0.022184883,0.024033623,0.047104121,0.027526717,0.045546413,0.065213746,0.079238207,0.119808971,0.126731044
INTL.4415-2-GHA-QBTU.A,Ghana,Petroleum and other liquids (quad Btu),0.033129356,0.028908984,0.033038839,0.028908984,0.033129356,0.028908984,0.032625854,0.037794144,0.044482542,0.049761545,0.041898241,0.041385525,0.046549271,0.048154779,0.053533419,0.055165042,0.056395586,0.053282153,0.054540709,0.063071964,0.074430572,0.074600482,0.078420336,0.079496472,0.088219994,0.088902088,0.086565077,0.09624414,0.097998557,0.116664911,0.117916499,0.133484628,0.15197024,0.154358719,0.154628292,0.179352054,0.201980485,0.185348443,0.208188667,0.195590874,0.20301077,0.202072118
INTL.4419-2-GHA-QBTU.A,Ghana,"Nuclear, renewables, and other (quad Btu)",0.053305825,0.054219023,0.049875585,0.026058346,0.01792856,0.030377972,0.044909194,0.047249941,0.04870658,0.053061536,0.058265236,0.062675356,0.066633128,0.063235444,0.061178708,0.061475532,0.066854464,0.068046482,0.040373024,0.052251378,0.067607854,0.068258457,0.052345808,0.040245992,0.053230628,0.056464925,0.054852087,0.037215668,0.05969489,0.064711992,0.064552992,0.070798396,0.074346028,0.076233734,0.077573208,0.052892103,0.053150728,0.052350643,0.05321408,0.060761917,0.058709894,0.059145331
none,Ghana,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GHA-QBTU.A,Ghana,Renewables and other (quad Btu),0.053305825,0.054219023,0.049875585,0.026058346,0.01792856,0.030377972,0.044909194,0.047249941,0.04870658,0.053061536,0.058265236,0.062675356,0.066633128,0.063235444,0.061178708,0.061475532,0.066854464,0.068046482,0.040373024,0.052251378,0.067607854,0.068258457,0.052345808,0.040245992,0.053230628,0.056464925,0.054852087,0.037215668,0.05969489,0.064711992,0.064552992,0.070798396,0.074346028,0.076233734,0.077573208,0.052892103,0.053150728,0.052350643,0.05321408,0.060761917,0.058709894,0.059145331
INTL.44-2-GIB-QBTU.A,Gibraltar,Consumption (quad Btu),0.007498649,0.008384605,0.007478161,0.005891885,0.005453563,0.012463602,0.018503169,0.018940033,0.024845654,0.021119613,0.022020652,0.022497378,0.040192744,0.042364522,0.042594194,0.042594194,0.042710393,0.042594194,0.048913942,0.042805903,0.119759543,0.131712236,0.145462765,0.167166505,0.159577517,0.178630768,0.17451764,0.188691569,0.183519221,0.194336542,0.187859922,0.186975954,0.188620106,0.173709309,0.164229861,0.169010241,0.171555,0.189666447,0.185269408,0.191502559,0.176697901,0.185677902
INTL.4411-2-GIB-QBTU.A,Gibraltar,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GIB-QBTU.A,Gibraltar,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083097,0.002745859,0.002760056
INTL.4415-2-GIB-QBTU.A,Gibraltar,Petroleum and other liquids (quad Btu),0.007498649,0.008384605,0.007478161,0.005891885,0.005453563,0.012463602,0.018503169,0.018940033,0.024845654,0.021123025,0.022024064,0.02250079,0.040196156,0.042381582,0.042594194,0.042594194,0.042710393,0.042594194,0.048913942,0.042805903,0.119759543,0.131712236,0.145462765,0.167166505,0.159577517,0.178630768,0.17451764,0.188691569,0.183519221,0.194336542,0.187859922,0.186975954,0.188620106,0.173709309,0.164229861,0.169010241,0.171555,0.189666447,0.185269408,0.189419462,0.173952042,0.182917846
INTL.4419-2-GIB-QBTU.A,Gibraltar,"Nuclear, renewables, and other (quad Btu)",0,0,0,0,0,0,0,0,0,-0.000003412,-0.000003412,-0.000003412,-0.000003412,-0.00001706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
none,Gibraltar,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GIB-QBTU.A,Gibraltar,Renewables and other (quad Btu),0,0,0,0,0,0,0,0,0,-0.000003412,-0.000003412,-0.000003412,-0.000003412,-0.00001706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.44-2-GRC-QBTU.A,Greece,Consumption (quad Btu),0.738299892,0.730246244,0.710403377,0.722761237,0.73956272,0.78065338,0.803017437,0.864000447,0.91693025,0.956885183,0.994211569,1.010649815,1.046639257,1.052289169,1.085290609,1.120304253,1.168584208,1.177329409,1.248245207,1.255694249,1.326716456,1.349011565,1.366293978,1.441335217,1.440605191,1.448514371,1.490026093,1.51043281,1.486201651,1.415631218,1.355305435,1.320715113,1.226130046,1.166330876,1.124748729,1.133595908,1.118247067,1.166691995,1.160472203,1.155223535,1.000505625,1.059798381
INTL.4411-2-GRC-QBTU.A,Greece,Coal (quad Btu),0.129730965,0.14719831,0.152991908,0.193365776,0.201940794,0.232457179,0.237379177,0.26192178,0.290763024,0.297084426,0.301835464,0.300486396,0.330124065,0.317787185,0.335014717,0.328425114,0.338635746,0.332890076,0.345839962,0.343352387,0.363374318,0.379957012,0.379882543,0.382092539,0.38702392,0.379110256,0.345475647,0.359884573,0.350804915,0.346561969,0.314898672,0.323063133,0.33139744,0.292412732,0.280145086,0.233690375,0.181990926,0.202550326,0.196554381,0.13819831,0.075500199,0.066323731
INTL.4413-2-GRC-QBTU.A,Greece,Natural gas (quad Btu),0,0,0.0031614,0.0030219,0.0033097,0.002878,0.004314,0.004317,0.005772,0.005772,0.005608,0.005876,0.005776,0.004106978,0.00209442,0.00188805,0.002147717,0.007545085,0.031987338,0.053767088,0.075147636,0.07422648,0.079468991,0.089356838,0.098482093,0.103878013,0.121056995,0.147015992,0.155738585,0.129574973,0.142575159,0.171717629,0.157985362,0.141914763,0.108496446,0.117019949,0.151439482,0.183621559,0.180119125,0.195221954,0.21748054,0.234883236
INTL.4415-2-GRC-QBTU.A,Greece,Petroleum and other liquids (quad Btu),0.570133572,0.545508925,0.512793975,0.494219855,0.494441622,0.512029768,0.522370943,0.565354559,0.593662592,0.6317517,0.664659433,0.668352213,0.683869561,0.702258672,0.71859685,0.749399121,0.776573069,0.787413432,0.824518301,0.807187965,0.843705105,0.85447663,0.859411962,0.901729381,0.884922873,0.887648116,0.933033152,0.942625734,0.903870025,0.844901461,0.77460945,0.734083478,0.639620895,0.587672091,0.589308675,0.613602638,0.615374766,0.632048063,0.62179664,0.644989611,0.523684942,0.555980961
INTL.4419-2-GRC-QBTU.A,Greece,"Nuclear, renewables, and other (quad Btu)",0.038435356,0.037539009,0.041456094,0.032153706,0.039870603,0.033288433,0.038953317,0.032407108,0.026732635,0.022277057,0.022108672,0.035935206,0.026869631,0.028136334,0.029584622,0.040591968,0.051227676,0.049480815,0.045899606,0.05138681,0.044489398,0.040351444,0.047530482,0.06815646,0.070176305,0.077877987,0.090460299,0.060906511,0.075788126,0.094592815,0.123222154,0.091850874,0.097126349,0.144331291,0.146798522,0.169282946,0.169441893,0.148472047,0.162002057,0.176813661,0.183839945,0.202610453
none,Greece,Nuclear (quad Btu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.4418-2-GRC-QBTU.A,Greece,Renewables and other (quad Btu),0.038435356,0.037539009,0.041456094,0.032153706,0.039870603,0.033288433,0.038953317,0.032407108,0.026732635,0.022277057,0.022108672,0.035935206,0.026869631,0.028136334,0.029584622,0.040591968,0.051227676,0.049480815,0.045899606,0.05138681,0.044489398,0.040351444,0.047530482,0.06815646,0.070176305,0.077877987,0.090460299,0.060906511,0.075788126,0.094592815,0.123222154,0.091850874,0.097126349,0.144331291,0.146798522,0.169282946,0.169441893,0.148472047,0.162002057,0.176813661,0.183839945,0.202610453
INTL.44-2-GRL-QBTU.A,Greenland,Consumption (quad Btu),0.007817076,0.007374328,0.007163633,0.005056682,0.008028349,0.007163633,0.004761882,0.003294473,0.007708899,0.006796787,0.007763698,0.007668115,0.006815285,0.006968799,0.007009276,0.007009276,0.007428261,0.007620578,0.007620684,0.009369347,0.01015521,0.009478545,0.009175963,0.010058467,0.009699473,0.011680869,0.010716765,0.012106549,0.010762527,0.011789361,0.014895085,0.014725007,0.012284468,0.012358677,0.011550802,0.01230661,0.012147638,0.012084296,0.012322115,0.012017163,0.012120341,0.012195101
INTL.4411-2-GRL-QBTU.A,Greenland,Coal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4413-2-GRL-QBTU.A,Greenland,Natural gas (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.4415-2-GRL-QBTU.A,Greenland,Petroleum and other liquids (quad Btu),0.007817076,0.007374328,0.007163633,0.005056682,0.008028349,0.007163633,0.004761882,0.003294473,0.007708899,0.006796787,0.007763698,0.007668115,0.006815285,0.006968799,0.007009276,0.007009276,0.007428261,0.007620578,0.007620684,0.007620701,0.008410839,0.007845931,0.007324477,0.008235967,0.007776401,0.009651072,0.008772641,0.010090213,0.008772019,0.009202961,0.012036577,0.011470147,0.009029996,0.008790343,0.007822882,0.008401949,0.008482534,0.008546504,0.008554698,0.008455163,0.007733841,0.007808601
