COUNTRY,Composite_Indicators,Year,Value
Australia,Renewables and other (quad Btu),2000,0.175868345
Australia,CO2 emissions (MMtonnes CO2),2000,339.3999718
Australia,Coal and coke (MMtonnes CO2),2000,181.0105503
Australia,Consumed natural gas (MMtonnes CO2),2000,45.07442609
Australia,Petroleum and other liquids (MMtonnes CO2),2000,113.3149954
Australia,Population,2000,19057700.0
Australia,GDP,2000,717.6821
Australia,Generation (billion kWh),2001,211.52182
Australia,Nuclear (billion kWh),2001,0.0
Australia,Fossil fuels (billion kWh),2001,193.73682
Australia,Renewables (billion kWh),2001,18.001
Australia,Hydroelectricity (billion kWh),2001,16.397
Australia,Non-hydroelectric renewables (billion kWh),2001,1.604
Australia,Geothermal (billion kWh),2001,0.0
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2001,0.044
Australia,Tide and wave (billion kWh),2001,0.0
Australia,Solar (billion kWh),2001,0.044
Australia,Wind (billion kWh),2001,0.21
Australia,Biomass and waste (billion kWh),2001,1.35
Australia,Hydroelectric pumped storage (billion kWh),2001,-0.216
Australia,Consumption (quad Btu),2001,4.826307017
Australia,Coal (quad Btu),2001,2.006631316
Australia,Natural gas (quad Btu),2001,0.895768683
Australia,Petroleum and other liquids (quad Btu),2001,1.742021373
Australia,"Nuclear, renewables, and other (quad Btu)",2001,0.181885645
Australia,Nuclear (quad Btu),2001,0.0
Australia,Renewables and other (quad Btu),2001,0.181885645
Australia,CO2 emissions (MMtonnes CO2),2001,343.2268027
Australia,Coal and coke (MMtonnes CO2),2001,180.964985
Australia,Consumed natural gas (MMtonnes CO2),2001,47.52650043
Australia,Petroleum and other liquids (MMtonnes CO2),2001,114.7353173
Australia,Population,2001,19299180.0
Australia,GDP,2001,736.7381
Australia,Generation (billion kWh),2002,214.62276
Australia,Nuclear (billion kWh),2002,0.0
Australia,Fossil fuels (billion kWh),2002,196.93376
Australia,Renewables (billion kWh),2002,17.712
Australia,Hydroelectricity (billion kWh),2002,15.718
Australia,Non-hydroelectric renewables (billion kWh),2002,1.994
Australia,Geothermal (billion kWh),2002,0.0
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2002,0.05
Australia,Tide and wave (billion kWh),2002,0.0
Australia,Solar (billion kWh),2002,0.05
Australia,Wind (billion kWh),2002,0.364
Australia,Biomass and waste (billion kWh),2002,1.58
Australia,Hydroelectric pumped storage (billion kWh),2002,-0.023
Australia,Consumption (quad Btu),2002,4.974069664
Australia,Coal (quad Btu),2002,2.025773228
Australia,Natural gas (quad Btu),2002,0.984738575
Australia,Petroleum and other liquids (quad Btu),2002,1.787929272
Australia,"Nuclear, renewables, and other (quad Btu)",2002,0.175628589
Australia,Nuclear (quad Btu),2002,0.0
Australia,Renewables and other (quad Btu),2002,0.175628589
Australia,CO2 emissions (MMtonnes CO2),2002,353.2742148
Australia,Coal and coke (MMtonnes CO2),2002,183.6280686
Australia,Consumed natural gas (MMtonnes CO2),2002,52.24694632
Australia,Petroleum and other liquids (MMtonnes CO2),2002,117.3991998
Australia,Population,2002,19521480.0
Australia,GDP,2002,767.4202
Australia,Generation (billion kWh),2003,213.54056
Australia,Nuclear (billion kWh),2003,0.0
Australia,Fossil fuels (billion kWh),2003,195.11956
Australia,Renewables (billion kWh),2003,18.509
Australia,Hydroelectricity (billion kWh),2003,16.127
Australia,Non-hydroelectric renewables (billion kWh),2003,2.382
Australia,Geothermal (billion kWh),2003,0.0
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2003,0.059
Australia,Tide and wave (billion kWh),2003,0.0
Australia,Solar (billion kWh),2003,0.059
Australia,Wind (billion kWh),2003,0.703
Australia,Biomass and waste (billion kWh),2003,1.62
Australia,Hydroelectric pumped storage (billion kWh),2003,-0.088
Australia,Consumption (quad Btu),2003,5.014345155
Australia,Coal (quad Btu),2003,1.963018709
Australia,Natural gas (quad Btu),2003,1.013499358
Australia,Petroleum and other liquids (quad Btu),2003,1.857243478
Australia,"Nuclear, renewables, and other (quad Btu)",2003,0.18058361
Australia,Nuclear (quad Btu),2003,0.0
Australia,Renewables and other (quad Btu),2003,0.18058361
Australia,CO2 emissions (MMtonnes CO2),2003,351.7295057
Australia,Coal and coke (MMtonnes CO2),2003,177.5225027
Australia,Consumed natural gas (MMtonnes CO2),2003,53.77289761
Australia,Petroleum and other liquids (MMtonnes CO2),2003,120.4341054
Australia,Population,2003,19744060.0
Australia,GDP,2003,790.5896
Australia,Generation (billion kWh),2004,222.98746
Australia,Nuclear (billion kWh),2004,0.0
Australia,Fossil fuels (billion kWh),2004,204.55246
Australia,Renewables (billion kWh),2004,18.52
Australia,Hydroelectricity (billion kWh),2004,15.886
Australia,Non-hydroelectric renewables (billion kWh),2004,2.634
Australia,Geothermal (billion kWh),2004,0.0
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2004,0.069
Australia,Tide and wave (billion kWh),2004,0.0
Australia,Solar (billion kWh),2004,0.069
Australia,Wind (billion kWh),2004,0.705
Australia,Biomass and waste (billion kWh),2004,1.86
Australia,Hydroelectric pumped storage (billion kWh),2004,-0.085
Australia,Consumption (quad Btu),2004,5.181104211
Australia,Coal (quad Btu),2004,2.052417275
Australia,Natural gas (quad Btu),2004,1.052308742
Australia,Petroleum and other liquids (quad Btu),2004,1.898587413
Australia,"Nuclear, renewables, and other (quad Btu)",2004,0.177790781
Australia,Nuclear (quad Btu),2004,0.0
Australia,Renewables and other (quad Btu),2004,0.177790781
Australia,CO2 emissions (MMtonnes CO2),2004,364.0751259
Australia,Coal and coke (MMtonnes CO2),2004,185.5131704
Australia,Consumed natural gas (MMtonnes CO2),2004,55.83199415
Australia,Petroleum and other liquids (MMtonnes CO2),2004,122.7299613
Australia,Population,2004,19960660.0
Australia,GDP,2004,823.0956
Australia,Generation (billion kWh),2005,215.4893
Australia,Nuclear (billion kWh),2005,0.0
Australia,Fossil fuels (billion kWh),2005,195.7503
Australia,Renewables (billion kWh),2005,19.95
Australia,Hydroelectricity (billion kWh),2005,15.156
Australia,Non-hydroelectric renewables (billion kWh),2005,4.794
Australia,Geothermal (billion kWh),2005,0.0
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2005,0.079
Australia,Tide and wave (billion kWh),2005,0.0
Australia,Solar (billion kWh),2005,0.079
Australia,Wind (billion kWh),2005,0.885
Australia,Biomass and waste (billion kWh),2005,3.83
Australia,Hydroelectric pumped storage (billion kWh),2005,-0.211
Australia,Consumption (quad Btu),2005,5.277487051
Australia,Coal (quad Btu),2005,2.093732562
Australia,Natural gas (quad Btu),2005,1.061805475
Australia,Petroleum and other liquids (quad Btu),2005,1.927918573
Australia,"Nuclear, renewables, and other (quad Btu)",2005,0.194030441
Australia,Nuclear (quad Btu),2005,0.0
Australia,Renewables and other (quad Btu),2005,0.194030441
Australia,CO2 emissions (MMtonnes CO2),2005,369.9340695
Australia,Coal and coke (MMtonnes CO2),2005,188.7119351
Australia,Consumed natural gas (MMtonnes CO2),2005,56.33585916
Australia,Petroleum and other liquids (MMtonnes CO2),2005,124.8862752
Australia,Population,2005,20206740.0
Australia,GDP,2005,847.7744
Australia,Generation (billion kWh),2006,219.830836
Australia,Nuclear (billion kWh),2006,0.0
Australia,Fossil fuels (billion kWh),2006,198.42084
Australia,Renewables (billion kWh),2006,21.481996
Australia,Hydroelectricity (billion kWh),2006,15.767
Australia,Non-hydroelectric renewables (billion kWh),2006,5.714996
Australia,Geothermal (billion kWh),2006,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2006,0.091
Australia,Tide and wave (billion kWh),2006,0.0
Australia,Solar (billion kWh),2006,0.091
Australia,Wind (billion kWh),2006,1.713
Australia,Biomass and waste (billion kWh),2006,3.91
Australia,Hydroelectric pumped storage (billion kWh),2006,-0.072
Australia,Consumption (quad Btu),2006,5.346824756
Australia,Coal (quad Btu),2006,2.125653474
Australia,Natural gas (quad Btu),2006,1.060904201
Australia,Petroleum and other liquids (quad Btu),2006,1.952886288
Australia,"Nuclear, renewables, and other (quad Btu)",2006,0.207380793
Australia,Nuclear (quad Btu),2006,0.0
Australia,Renewables and other (quad Btu),2006,0.207380793
Australia,CO2 emissions (MMtonnes CO2),2006,375.2966645
Australia,Coal and coke (MMtonnes CO2),2006,192.0226588
Australia,Consumed natural gas (MMtonnes CO2),2006,56.28804056
Australia,Petroleum and other liquids (MMtonnes CO2),2006,126.9859651
Australia,Population,2006,20495630.0
Australia,GDP,2006,869.9554
Australia,Generation (billion kWh),2007,229.391976
Australia,Nuclear (billion kWh),2007,0.0
Australia,Fossil fuels (billion kWh),2007,208.64898
Australia,Renewables (billion kWh),2007,20.866996
Australia,Hydroelectricity (billion kWh),2007,14.196
Australia,Non-hydroelectric renewables (billion kWh),2007,6.670996
Australia,Geothermal (billion kWh),2007,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2007,0.109
Australia,Tide and wave (billion kWh),2007,0.0
Australia,Solar (billion kWh),2007,0.109
Australia,Wind (billion kWh),2007,2.611
Australia,Biomass and waste (billion kWh),2007,3.95
Australia,Hydroelectric pumped storage (billion kWh),2007,-0.124
Australia,Consumption (quad Btu),2007,5.504304511
Australia,Coal (quad Btu),2007,2.145591343
Australia,Natural gas (quad Btu),2007,1.178619055
Australia,Petroleum and other liquids (quad Btu),2007,1.989092959
Australia,"Nuclear, renewables, and other (quad Btu)",2007,0.191001154
Australia,Nuclear (quad Btu),2007,0.0
Australia,Renewables and other (quad Btu),2007,0.191001154
Australia,CO2 emissions (MMtonnes CO2),2007,385.3010343
Australia,Coal and coke (MMtonnes CO2),2007,192.5879371
Australia,Consumed natural gas (MMtonnes CO2),2007,62.53359832
Australia,Petroleum and other liquids (MMtonnes CO2),2007,130.1794989
Australia,Population,2007,20877280.0
Australia,GDP,2007,908.0138
Australia,Generation (billion kWh),2008,229.451056
Australia,Nuclear (billion kWh),2008,0.0
Australia,Fossil fuels (billion kWh),2008,209.94806
Australia,Renewables (billion kWh),2008,19.606996
Australia,Hydroelectricity (billion kWh),2008,11.79
Australia,Non-hydroelectric renewables (billion kWh),2008,7.816996
Australia,Geothermal (billion kWh),2008,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2008,0.127
Australia,Tide and wave (billion kWh),2008,0.0
Australia,Solar (billion kWh),2008,0.127
Australia,Wind (billion kWh),2008,3.093
Australia,Biomass and waste (billion kWh),2008,4.596
Australia,Hydroelectric pumped storage (billion kWh),2008,-0.104
Australia,Consumption (quad Btu),2008,5.505794632
Australia,Coal (quad Btu),2008,2.128959673
Australia,Natural gas (quad Btu),2008,1.200787093
Australia,Petroleum and other liquids (quad Btu),2008,2.013752253
Australia,"Nuclear, renewables, and other (quad Btu)",2008,0.162295613
Australia,Nuclear (quad Btu),2008,0.0
Australia,Renewables and other (quad Btu),2008,0.162295613
Australia,CO2 emissions (MMtonnes CO2),2008,384.4317255
Australia,Coal and coke (MMtonnes CO2),2008,188.6968077
Australia,Consumed natural gas (MMtonnes CO2),2008,63.70976051
Australia,Petroleum and other liquids (MMtonnes CO2),2008,132.0251572
Australia,Population,2008,21303920.0
Australia,GDP,2008,931.0981
Australia,Generation (billion kWh),2009,234.716996
Australia,Nuclear (billion kWh),2009,0.0
Australia,Fossil fuels (billion kWh),2009,216.28
Australia,Renewables (billion kWh),2009,18.483996
Australia,Hydroelectricity (billion kWh),2009,11.684
Australia,Non-hydroelectric renewables (billion kWh),2009,6.799996
Australia,Geothermal (billion kWh),2009,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2009,0.16
Australia,Tide and wave (billion kWh),2009,0.0
Australia,Solar (billion kWh),2009,0.16
Australia,Wind (billion kWh),2009,3.824
Australia,Biomass and waste (billion kWh),2009,2.815
Australia,Hydroelectric pumped storage (billion kWh),2009,-0.047
Australia,Consumption (quad Btu),2009,5.616301012
Australia,Coal (quad Btu),2009,2.168145245
Australia,Natural gas (quad Btu),2009,1.261556191
Australia,Petroleum and other liquids (quad Btu),2009,2.015348148
Australia,"Nuclear, renewables, and other (quad Btu)",2009,0.171251428
Australia,Nuclear (quad Btu),2009,0.0
Australia,Renewables and other (quad Btu),2009,0.171251428
Australia,CO2 emissions (MMtonnes CO2),2009,396.0111383
Australia,Coal and coke (MMtonnes CO2),2009,195.7678803
Australia,Consumed natural gas (MMtonnes CO2),2009,66.93396632
Australia,Petroleum and other liquids (MMtonnes CO2),2009,133.3092917
Australia,Population,2009,21730740.0
Australia,GDP,2009,949.2454
Australia,Generation (billion kWh),2010,233.590043
Australia,Nuclear (billion kWh),2010,0.0
Australia,Fossil fuels (billion kWh),2010,212.014138
Australia,Renewables (billion kWh),2010,21.609905
Australia,Hydroelectricity (billion kWh),2010,13.502
Australia,Non-hydroelectric renewables (billion kWh),2010,8.107905
Australia,Geothermal (billion kWh),2010,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2010,0.389
Australia,Tide and wave (billion kWh),2010,0.0
Australia,Solar (billion kWh),2010,0.389
Australia,Wind (billion kWh),2010,4.940909
Australia,Biomass and waste (billion kWh),2010,2.777
Australia,Hydroelectric pumped storage (billion kWh),2010,-0.034
Australia,Consumption (quad Btu),2010,5.649744275
Australia,Coal (quad Btu),2010,2.070844363
Australia,Natural gas (quad Btu),2010,1.277594162
Australia,Petroleum and other liquids (quad Btu),2010,2.105006962
Australia,"Nuclear, renewables, and other (quad Btu)",2010,0.196298789
Australia,Nuclear (quad Btu),2010,0.0
Australia,Renewables and other (quad Btu),2010,0.196298789
Australia,CO2 emissions (MMtonnes CO2),2010,391.7287521
Australia,Coal and coke (MMtonnes CO2),2010,185.6196607
Australia,Consumed natural gas (MMtonnes CO2),2010,67.78488757
Australia,Petroleum and other liquids (MMtonnes CO2),2010,138.3242038
Australia,Population,2010,22065640.0
Australia,GDP,2010,972.1546
Australia,Generation (billion kWh),2011,240.803257
Australia,Nuclear (billion kWh),2011,0.0
Australia,Fossil fuels (billion kWh),2011,213.905512
Australia,Renewables (billion kWh),2011,26.976745
Australia,Hydroelectricity (billion kWh),2011,16.694
Australia,Non-hydroelectric renewables (billion kWh),2011,10.282745
Australia,Geothermal (billion kWh),2011,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2011,1.392
Australia,Tide and wave (billion kWh),2011,0.0
Australia,Solar (billion kWh),2011,1.392
Australia,Wind (billion kWh),2011,6.787749
Australia,Biomass and waste (billion kWh),2011,2.102
Australia,Hydroelectric pumped storage (billion kWh),2011,-0.079
Australia,Consumption (quad Btu),2011,5.743145061
Australia,Coal (quad Btu),2011,1.984633967
Australia,Natural gas (quad Btu),2011,1.298435166
Australia,Petroleum and other liquids (quad Btu),2011,2.217825988
Australia,"Nuclear, renewables, and other (quad Btu)",2011,0.24224994
Australia,Nuclear (quad Btu),2011,0.0
Australia,Renewables and other (quad Btu),2011,0.24224994
Australia,CO2 emissions (MMtonnes CO2),2011,389.5528975
Australia,Coal and coke (MMtonnes CO2),2011,177.3838048
Australia,Consumed natural gas (MMtonnes CO2),2011,68.89064181
Australia,Petroleum and other liquids (MMtonnes CO2),2011,143.2784509
Australia,Population,2011,22387130.0
Australia,GDP,2011,999.0306
Australia,Generation (billion kWh),2012,233.296073
Australia,Nuclear (billion kWh),2012,0.0
Australia,Fossil fuels (billion kWh),2012,206.632233
Australia,Renewables (billion kWh),2012,26.73684
Australia,Hydroelectricity (billion kWh),2012,13.979
Australia,Non-hydroelectric renewables (billion kWh),2012,12.75784
Australia,Geothermal (billion kWh),2012,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2012,2.325
Australia,Tide and wave (billion kWh),2012,0.0
Australia,Solar (billion kWh),2012,2.325
Australia,Wind (billion kWh),2012,7.388844
Australia,Biomass and waste (billion kWh),2012,3.043
Australia,Hydroelectric pumped storage (billion kWh),2012,-0.073
Australia,Consumption (quad Btu),2012,5.808348209
Australia,Coal (quad Btu),2012,1.94492783
Australia,Natural gas (quad Btu),2012,1.345777964
Australia,Petroleum and other liquids (quad Btu),2012,2.284818595
Australia,"Nuclear, renewables, and other (quad Btu)",2012,0.23282382
Australia,Nuclear (quad Btu),2012,0.0
Australia,Renewables and other (quad Btu),2012,0.23282382
Australia,CO2 emissions (MMtonnes CO2),2012,393.2349426
Australia,Coal and coke (MMtonnes CO2),2012,173.9103037
Australia,Consumed natural gas (MMtonnes CO2),2012,71.40249285
Australia,Petroleum and other liquids (MMtonnes CO2),2012,147.9221461
Australia,Population,2012,22780320.0
Australia,GDP,2012,1036.675
Australia,Generation (billion kWh),2013,229.875825
Australia,Nuclear (billion kWh),2013,0.0
Australia,Fossil fuels (billion kWh),2013,195.695324
Australia,Renewables (billion kWh),2013,34.288501
Australia,Hydroelectricity (billion kWh),2013,18.116
Australia,Non-hydroelectric renewables (billion kWh),2013,16.172501
Australia,Geothermal (billion kWh),2013,0.000996
Australia,"Solar, tide, wave, fuel cell (billion kWh)",2013,3.476
Australia,Tide and wave (billion kWh),2013,0.0
Australia,Solar (billion kWh),2013,3.476
Australia,Wind (billion kWh),2013,9.543505
Australia,Biomass and waste (billion kWh),2013,3.152
Australia,Hydroelectric pumped storage (billion kWh),2013,-0.108
